Date,Time,Temperature,Dewpoint,Visibility
2017-01-24,11:13:36,0.9,-0.8,5.6
2017-01-24,11:13:37,1.0,-0.8,5.6
2017-01-24,11:13:38,0.9,-0.8,5.5
2017-01-24,11:13:39,0.9,-0.9,5.4
2017-01-24,11:13:40,0.9,-0.8,5.3
2017-01-24,11:13:41,1.0,-0.9,5.2
2017-01-24,11:13:42,0.9,-0.8,5.3
2017-01-24,11:13:43,1.0,-0.8,5.4
2017-01-24,11:13:44,1.0,-0.8,5.5
2017-01-24,11:13:45,0.9,-0.8,5.6
2017-01-24,11:13:46,1.0,-0.8,5.5
2017-01-24,11:13:47,1.0,-0.8,5.6
2017-01-24,11:13:48,0.9,-0.9,5.6
2017-01-24,11:13:49,1.0,-0.8,5.6
2017-01-24,11:13:50,1.0,-0.8,5.6
2017-01-24,11:13:51,0.9,-0.8,5.6
2017-01-24,11:13:52,0.9,-0.8,5.5
2017-01-24,11:13:53,0.9,-0.9,5.6
2017-01-24,11:13:54,0.9,-0.9,5.6
2017-01-24,11:13:55,1.0,-0.9,5.6
2017-01-24,11:13:56,1.0,-0.9,5.5
2017-01-24,11:13:57,0.9,-0.8,5.6
2017-01-24,11:13:58,0.9,-0.9,5.6
2017-01-24,11:13:59,0.9,-0.8,5.6
2017-01-24,11:14:00,0.9,-0.9,5.5
2017-01-24,11:14:01,0.9,-0.8,5.6
2017-01-24,11:14:02,0.9,-0.9,5.6
2017-01-24,11:14:03,1.0,-0.8,5.6
2017-01-24,11:14:04,0.9,-0.8,5.5
2017-01-24,11:14:05,0.9,-0.9,5.4
2017-01-24,11:14:06,1.0,-0.8,5.3
2017-01-24,11:14:07,0.9,-0.9,5.2
2017-01-24,11:14:08,1.0,-0.9,5.3
2017-01-24,11:14:09,0.9,-0.8,5.2
2017-01-24,11:14:10,1.0,-0.8,5.2
2017-01-24,11:14:11,1.0,-0.9,5.2
2017-01-24,11:14:12,1.0,-0.9,5.3
2017-01-24,11:14:13,0.9,-0.9,5.2
2017-01-24,11:14:14,0.9,-0.8,5.2
2017-01-24,11:14:15,1.0,-0.9,5.1
2017-01-24,11:14:16,1.0,-0.8,5.2
2017-01-24,11:14:17,0.9,-0.8,5.1
2017-01-24,11:14:18,0.9,-0.8,5.0
2017-01-24,11:14:19,0.9,-0.8,5.1
2017-01-24,11:14:20,0.9,-0.8,5.2
2017-01-24,11:14:21,0.9,-0.9,5.1
2017-01-24,11:14:22,1.0,-0.9,5.0
2017-01-24,11:14:23,0.9,-0.9,4.9
2017-01-24,11:14:24,0.9,-0.8,5.0
2017-01-24,11:14:25,0.9,-0.8,5.1
2017-01-24,11:14:26,0.9,-0.9,5.2
2017-01-24,11:14:27,1.0,-0.8,5.2
2017-01-24,11:14:28,0.9,-0.8,5.2
2017-01-24,11:14:29,1.0,-0.9,5.2
2017-01-24,11:14:30,0.9,-0.9,5.2
2017-01-24,11:14:31,1.0,-0.8,5.1
2017-01-24,11:14:32,0.9,-0.8,5.0
2017-01-24,11:14:33,1.0,-0.8,5.1
2017-01-24,11:14:34,0.9,-0.8,5.0
2017-01-24,11:14:35,0.9,-0.8,4.9
2017-01-24,11:14:36,1.0,-0.9,5.0
2017-01-24,11:14:37,0.9,-0.9,5.1
2017-01-24,11:14:38,1.0,-0.9,5.0
2017-01-24,11:14:39,0.9,-0.8,4.9
2017-01-24,11:14:40,0.9,-0.8,4.9
2017-01-24,11:14:41,0.9,-0.9,4.8
2017-01-24,11:14:42,0.9,-0.9,4.7
2017-01-24,11:14:43,0.9,-0.8,4.6
2017-01-24,11:14:44,0.9,-0.9,4.7
2017-01-24,11:14:45,1.0,-0.8,4.8
2017-01-24,11:14:46,0.9,-0.9,4.9
2017-01-24,11:14:47,1.0,-0.9,4.9
2017-01-24,11:14:48,0.9,-0.9,4.9
2017-01-24,11:14:49,1.0,-0.8,4.8
2017-01-24,11:14:50,0.9,-0.8,4.9
2017-01-24,11:14:51,1.0,-0.8,4.8
2017-01-24,11:14:52,1.0,-0.8,4.9
2017-01-24,11:14:53,1.0,-0.9,4.9
2017-01-24,11:14:54,0.9,-0.8,4.9
2017-01-24,11:14:55,1.0,-0.9,4.8
2017-01-24,11:14:56,1.0,-0.8,4.9
2017-01-24,11:14:57,0.9,-0.8,4.8
2017-01-24,11:14:58,0.9,-0.9,4.9
