Date,Time,Temperature,Dewpoint,Visibility
2017-01-24,11:14:32,-0.7,-4.8,9.4
2017-01-24,11:14:33,-0.6,-4.8,9.5
2017-01-24,11:14:34,-0.7,-4.2,9.5
2017-01-24,11:14:35,-0.7,-4.8,9.5
2017-01-24,11:14:36,-0.7,-4.2,9.4
2017-01-24,11:14:37,-0.7,-4.8,9.4
2017-01-24,11:14:38,-0.7,-4.8,9.3
2017-01-24,11:14:39,-0.6,-4.8,9.4
2017-01-24,11:14:40,-0.6,-4.2,9.3
2017-01-24,11:14:41,-0.6,-4.8,9.4
2017-01-24,11:14:42,-0.6,-4.2,9.3
2017-01-24,11:14:43,-0.6,-4.2,9.2
2017-01-24,11:14:44,-0.7,-4.8,9.2
2017-01-24,11:14:45,-0.6,-4.8,9.1
2017-01-24,11:14:46,-0.7,-4.8,9.2
2017-01-24,11:14:47,-0.7,-4.8,9.1
2017-01-24,11:14:48,-0.6,-4.8,9.2
2017-01-24,11:14:49,-0.7,-4.8,9.2
2017-01-24,11:14:50,-0.6,-4.2,9.3
2017-01-24,11:14:51,-0.7,-4.8,9.4
2017-01-24,11:14:52,-0.7,-4.8,9.3
2017-01-24,11:14:53,-0.6,-4.2,9.4
2017-01-24,11:14:54,-0.6,-4.2,9.4
2017-01-24,11:14:55,-0.7,-4.8,9.4
2017-01-24,11:14:56,-0.6,-4.2,9.3
2017-01-24,11:14:57,-0.6,-4.2,9.4
2017-01-24,11:14:58,-0.7,-4.2,9.3
