Date,Time,Temperature,Dewpoint,Visibility
2017-01-24,11:13:57,-1.9,-2.3,0.2
2017-01-24,11:13:58,-1.8,-2.3,0.3
2017-01-24,11:13:59,-1.9,-2.5,0.2
2017-01-24,11:14:00,-1.8,-2.3,0.2
2017-01-24,11:14:01,-1.8,-2.5,0.1
2017-01-24,11:14:02,-1.9,-2.5,0.1
2017-01-24,11:14:03,-1.8,-2.3,0.0
2017-01-24,11:14:04,-1.9,-2.5,0.0
2017-01-24,11:14:05,-1.9,-2.5,0.1
2017-01-24,11:14:06,-1.9,-2.3,0.0
2017-01-24,11:14:07,-1.8,-2.5,0.1
2017-01-24,11:14:08,-1.9,-2.3,0.0
2017-01-24,11:14:09,-1.9,-2.3,0.1
2017-01-24,11:14:10,-1.9,-2.3,0.1
2017-01-24,11:14:11,-1.9,-2.3,0.1
2017-01-24,11:14:12,-1.8,-2.3,0.0
2017-01-24,11:14:13,-1.8,-2.5,0.1
2017-01-24,11:14:14,-1.9,-2.5,0.1
2017-01-24,11:14:15,-1.9,-2.5,0.2
2017-01-24,11:14:16,-1.8,-2.5,0.1
2017-01-24,11:14:17,-1.8,-2.3,0.2
2017-01-24,11:14:18,-1.9,-2.3,0.1
2017-01-24,11:14:19,-1.8,-2.3,0.1
2017-01-24,11:14:20,-1.9,-2.3,0.1
2017-01-24,11:14:21,-1.9,-2.3,0.1
2017-01-24,11:14:22,-1.8,-2.5,0.1
2017-01-24,11:14:23,-1.9,-2.5,0.1
2017-01-24,11:14:24,-1.9,-2.5,0.0
2017-01-24,11:14:25,-1.9,-2.5,0.0
2017-01-24,11:14:26,-1.9,-2.3,0.1
2017-01-24,11:14:27,-1.8,-2.3,0.0
2017-01-24,11:14:28,-1.9,-2.5,0.0
2017-01-24,11:14:29,-1.8,-2.3,0.1
2017-01-24,11:14:30,-1.8,-2.5,0.0
2017-01-24,11:14:31,-1.9,-2.5,0.1
2017-01-24,11:14:32,-1.9,-2.5,0.1
2017-01-24,11:14:33,-1.9,-2.3,0.2
2017-01-24,11:14:34,-1.8,-2.3,0.1
2017-01-24,11:14:35,-1.8,-2.3,0.1
2017-01-24,11:14:36,-1.9,-2.3,0.0
2017-01-24,11:14:37,-1.8,-2.3,0.0
2017-01-24,11:14:38,-1.8,-2.5,0.0
2017-01-24,11:14:39,-1.8,-2.5,0.1
2017-01-24,11:14:40,-1.8,-2.3,0.0
2017-01-24,11:14:41,-1.9,-2.5,0.1
2017-01-24,11:14:42,-1.8,-2.3,0.0
2017-01-24,11:14:43,-1.9,-2.3,0.1
2017-01-24,11:14:44,-1.9,-2.3,0.1
2017-01-24,11:14:45,-1.9,-2.3,0.1
2017-01-24,11:14:46,-1.8,-2.5,0.1
2017-01-24,11:14:47,-1.8,-2.3,0.2
2017-01-24,11:14:48,-1.9,-2.3,0.1
2017-01-24,11:14:49,-1.9,-2.3,0.2
2017-01-24,11:14:50,-1.8,-2.5,0.2
2017-01-24,11:14:51,-1.9,-2.5,0.3
2017-01-24,11:14:52,-1.9,-2.3,0.3
2017-01-24,11:14:53,-1.8,-2.3,0.4
2017-01-24,11:14:54,-1.9,-2.3,0.4
2017-01-24,11:14:55,-1.9,-2.3,0.5
2017-01-24,11:14:56,-1.8,-2.5,0.5
2017-01-24,11:14:57,-1.9,-2.5,0.6
2017-01-24,11:14:58,-1.9,-2.3,0.6
