Date,Time,Temperature,Dewpoint,Visibility
2017-01-24,11:13:13,-1.2,-3.5,7.7
2017-01-24,11:13:14,-1.4,-2.9,7.8
2017-01-24,11:13:15,-1.2,-2.9,7.7
2017-01-24,11:13:16,-1.4,-2.9,7.7
2017-01-24,11:13:17,-1.4,-3.5,7.7
2017-01-24,11:13:18,-1.2,-2.9,7.8
2017-01-24,11:13:19,-1.2,-3.5,7.8
2017-01-24,11:13:20,-1.2,-3.5,7.9
2017-01-24,11:13:21,-1.4,-3.5,7.8
2017-01-24,11:13:22,-1.2,-3.5,7.9
2017-01-24,11:13:23,-1.4,-3.5,7.8
2017-01-24,11:13:24,-1.2,-2.9,7.9
2017-01-24,11:13:25,-1.4,-3.5,7.9
2017-01-24,11:13:26,-1.4,-2.9,8.0
2017-01-24,11:13:27,-1.2,-3.5,8.0
2017-01-24,11:13:28,-1.2,-2.9,8.1
2017-01-24,11:13:29,-1.4,-2.9,8.0
2017-01-24,11:13:30,-1.4,-3.5,8.1
2017-01-24,11:13:31,-1.2,-2.9,8.0
2017-01-24,11:13:32,-1.4,-2.9,8.0
2017-01-24,11:13:33,-1.4,-3.5,7.9
2017-01-24,11:13:34,-1.4,-3.5,7.9
2017-01-24,11:13:35,-1.2,-2.9,7.8
2017-01-24,11:13:36,-1.4,-3.5,7.9
2017-01-24,11:13:37,-1.2,-2.9,7.9
2017-01-24,11:13:38,-1.2,-3.5,7.9
2017-01-24,11:13:39,-1.2,-2.9,7.8
2017-01-24,11:13:40,-1.4,-2.9,7.8
2017-01-24,11:13:41,-1.4,-3.5,7.7
2017-01-24,11:13:42,-1.4,-2.9,7.8
2017-01-24,11:13:43,-1.2,-2.9,7.8
2017-01-24,11:13:44,-1.4,-3.5,7.9
2017-01-24,11:13:45,-1.4,-2.9,7.8
2017-01-24,11:13:46,-1.4,-3.5,7.9
2017-01-24,11:13:47,-1.4,-2.9,7.9
2017-01-24,11:13:48,-1.4,-3.5,8.0
2017-01-24,11:13:49,-1.4,-3.5,7.9
2017-01-24,11:13:50,-1.4,-3.5,7.9
2017-01-24,11:13:51,-1.4,-2.9,7.8
2017-01-24,11:13:52,-1.4,-2.9,7.9
2017-01-24,11:13:53,-1.4,-3.5,7.9
2017-01-24,11:13:54,-1.2,-2.9,7.9
2017-01-24,11:13:55,-1.4,-3.5,7.8
2017-01-24,11:13:56,-1.4,-2.9,7.9
2017-01-24,11:13:57,-1.2,-3.5,7.9
2017-01-24,11:13:58,-1.4,-3.5,7.9
2017-01-24,11:13:59,-1.4,-2.9,7.8
2017-01-24,11:14:00,-1.2,-3.5,7.9
2017-01-24,11:14:01,-1.4,-2.9,7.9
2017-01-24,11:14:02,-1.2,-3.5,8.0
2017-01-24,11:14:03,-1.2,-2.9,7.9
2017-01-24,11:14:04,-1.4,-3.5,8.0
2017-01-24,11:14:05,-1.2,-2.9,7.9
2017-01-24,11:14:06,-1.2,-2.9,8.0
2017-01-24,11:14:07,-1.4,-3.5,8.0
2017-01-24,11:14:08,-1.2,-2.9,8.1
2017-01-24,11:14:09,-1.2,-2.9,8.0
2017-01-24,11:14:10,-1.4,-2.9,8.1
2017-01-24,11:14:11,-1.2,-3.5,8.0
2017-01-24,11:14:12,-1.4,-3.5,8.0
2017-01-24,11:14:13,-1.4,-2.9,7.9
2017-01-24,11:14:14,-1.4,-2.9,8.0
2017-01-24,11:14:15,-1.2,-3.5,7.9
2017-01-24,11:14:16,-1.2,-2.9,7.9
2017-01-24,11:14:17,-1.2,-2.9,7.8
2017-01-24,11:14:18,-1.2,-2.8,7.9
2017-01-24,11:14:19,-1.4,-2.8,7.8
2017-01-24,11:14:20,-1.2,-2.8,7.8
2017-01-24,11:14:21,-1.4,-2.8,7.8
2017-01-24,11:14:22,-1.2,-2.8,7.9
2017-01-24,11:14:23,-1.4,-3.5,7.9
2017-01-24,11:14:24,-1.4,-2.8,8.0
2017-01-24,11:14:25,-1.2,-2.8,8.0
2017-01-24,11:14:26,-1.4,-2.8,8.1
2017-01-24,11:14:27,-1.4,-2.8,8.2
2017-01-24,11:14:28,-1.4,-3.5,8.1
2017-01-24,11:14:29,-1.4,-2.8,8.2
2017-01-24,11:14:30,-1.2,-3.5,8.2
2017-01-24,11:14:31,-1.2,-2.8,8.2
2017-01-24,11:14:32,-1.2,-3.5,8.2
2017-01-24,11:14:33,-1.4,-3.5,8.3
2017-01-24,11:14:34,-1.2,-2.8,8.2
2017-01-24,11:14:35,-1.4,-2.8,8.2
2017-01-24,11:14:36,-1.4,-3.5,8.1
2017-01-24,11:14:37,-1.2,-3.5,8.2
2017-01-24,11:14:38,-1.4,-2.8,8.2
2017-01-24,11:14:39,-1.4,-2.8,8.2
2017-01-24,11:14:40,-1.2,-2.8,8.2
2017-01-24,11:14:41,-1.2,-3.5,8.2
2017-01-24,11:14:42,-1.4,-3.5,8.1
2017-01-24,11:14:43,-1.4,-2.8,8.0
2017-01-24,11:14:44,-1.2,-3.5,8.0
2017-01-24,11:14:45,-1.4,-3.5,8.0
2017-01-24,11:14:46,-1.4,-2.8,8.0
2017-01-24,11:14:47,-1.2,-3.5,8.0
2017-01-24,11:14:49,-1.2,-3.5,7.9
2017-01-24,11:14:50,-1.2,-2.8,7.9
2017-01-24,11:14:51,-1.2,-2.8,7.8
2017-01-24,11:14:52,-1.2,-3.5,7.8
2017-01-24,11:14:53,-1.2,-3.5,7.8
2017-01-24,11:14:54,-1.2,-2.8,7.8
2017-01-24,11:14:55,-1.2,-2.8,7.8
2017-01-24,11:14:56,-1.2,-3.5,7.8
2017-01-24,11:14:57,-1.4,-2.8,7.7
2017-01-24,11:14:58,-1.4,-2.8,7.7
