Date,Time,Temperature,Dewpoint,Visibility
2017-01-24,11:13:50,-1.8,-7.5,4.0
2017-01-24,11:13:51,-2.0,-7.5,4.0
2017-01-24,11:13:52,-2.0,-7.5,4.1
2017-01-24,11:13:53,-1.8,-7.5,4.0
2017-01-24,11:13:54,-1.8,-7.5,4.1
2017-01-24,11:13:55,-2.0,-7.5,4.1
2017-01-24,11:13:56,-1.8,-6.7,4.1
2017-01-24,11:13:57,-1.8,-6.7,4.0
2017-01-24,11:13:58,-1.8,-6.7,4.1
2017-01-24,11:13:59,-1.8,-6.7,4.0
2017-01-24,11:14:00,-1.8,-7.5,4.0
2017-01-24,11:14:01,-1.8,-7.5,4.0
2017-01-24,11:14:02,-2.0,-6.7,4.1
2017-01-24,11:14:03,-1.8,-7.5,4.0
2017-01-24,11:14:04,-1.8,-6.7,4.1
2017-01-24,11:14:05,-1.8,-6.7,4.1
2017-01-24,11:14:06,-1.8,-6.7,4.2
2017-01-24,11:14:07,-2.0,-7.5,4.3
2017-01-24,11:14:08,-1.8,-7.5,4.3
2017-01-24,11:14:09,-2.0,-7.5,4.4
2017-01-24,11:14:10,-1.8,-7.5,4.3
2017-01-24,11:14:11,-1.8,-7.5,4.4
2017-01-24,11:14:12,-1.8,-7.5,4.3
2017-01-24,11:14:13,-1.8,-7.5,4.3
2017-01-24,11:14:14,-2.0,-6.7,4.3
2017-01-24,11:14:15,-1.8,-6.7,4.4
2017-01-24,11:14:16,-2.0,-6.7,4.3
2017-01-24,11:14:17,-1.8,-7.5,4.4
2017-01-24,11:14:18,-1.8,-6.7,4.3
2017-01-24,11:14:19,-1.8,-6.7,4.3
2017-01-24,11:14:20,-2.0,-6.7,4.3
2017-01-24,11:14:21,-2.0,-6.7,4.3
2017-01-24,11:14:22,-1.8,-7.5,4.3
2017-01-24,11:14:23,-1.8,-6.7,4.3
2017-01-24,11:14:24,-2.0,-7.5,4.3
2017-01-24,11:14:25,-1.8,-6.7,4.3
2017-01-24,11:14:26,-2.0,-6.7,4.3
2017-01-24,11:14:27,-1.8,-6.7,4.4
2017-01-24,11:14:28,-2.0,-7.5,4.4
2017-01-24,11:14:29,-1.8,-7.5,4.4
2017-01-24,11:14:30,-2.0,-7.5,None
2017-01-24,11:14:31,-2.0,-7.5,4.5
2017-01-24,11:14:32,-2.0,-6.7,4.4
2017-01-24,11:14:33,-1.8,-7.5,4.4
2017-01-24,11:14:34,-1.8,-7.5,4.4
2017-01-24,11:14:35,-1.8,-7.5,4.4
2017-01-24,11:14:36,-1.8,-7.5,4.3
2017-01-24,11:14:37,-2.0,-6.7,4.4
2017-01-24,11:14:38,-2.0,-6.7,4.3
2017-01-24,11:14:39,-2.0,-7.5,4.4
2017-01-24,11:14:40,-2.0,-7.5,4.4
2017-01-24,11:14:41,-2.0,-6.7,4.5
2017-01-24,11:14:42,-2.0,-7.5,4.4
2017-01-24,11:14:43,-1.8,-6.7,4.5
2017-01-24,11:14:44,-1.8,-7.5,4.5
2017-01-24,11:14:45,-2.0,-6.7,4.6
2017-01-24,11:14:46,-2.0,-7.5,4.7
2017-01-24,11:14:47,-1.8,-7.5,4.7
2017-01-24,11:14:48,-1.8,-7.5,4.8
2017-01-24,11:14:49,-2.0,-6.7,4.8
2017-01-24,11:14:50,-1.8,-7.5,4.9
2017-01-24,11:14:51,-2.0,-7.5,4.9
2017-01-24,11:14:52,-2.0,-7.5,4.9
2017-01-24,11:14:53,-1.8,-6.7,4.9
2017-01-24,11:14:54,-2.0,-6.7,4.9
2017-01-24,11:14:55,-1.8,-6.7,4.8
2017-01-24,11:14:56,-2.0,-7.5,4.9
2017-01-24,11:14:57,-2.0,-7.5,4.9
2017-01-24,11:14:58,-1.8,-6.7,5.0
