Date,Time,Temperature,Dewpoint,Visibility
2017-01-24,11:13:23,-2.4,-7.3,22.2
2017-01-24,11:13:24,-2.4,-7.3,22.1
2017-01-24,11:13:25,-2.2,-7.3,22.1
2017-01-24,11:13:26,-2.2,-8.0,22.0
2017-01-24,11:13:27,-2.2,-7.3,22.1
2017-01-24,11:13:28,-2.2,-7.3,22.0
2017-01-24,11:13:29,-2.4,-8.0,21.9
2017-01-24,11:13:30,-2.4,-7.3,22.0
2017-01-24,11:13:31,-2.2,-7.3,22.1
2017-01-24,11:13:32,-2.4,-7.3,22.0
2017-01-24,11:13:33,-2.4,-8.0,21.9
2017-01-24,11:13:34,-2.2,-8.0,21.9
2017-01-24,11:13:35,-2.4,-7.3,21.8
2017-01-24,11:13:36,-2.4,-7.3,21.8
2017-01-24,11:13:37,-2.4,-8.0,21.7
2017-01-24,11:13:38,-2.4,-8.0,21.6
2017-01-24,11:13:39,-2.4,-7.3,21.7
2017-01-24,11:13:40,-2.4,-7.3,21.6
2017-01-24,11:13:41,-2.4,-8.0,21.6
2017-01-24,11:13:42,-2.4,-7.3,21.5
2017-01-24,11:13:43,-2.4,-8.0,21.5
2017-01-24,11:13:44,-2.4,-7.3,21.5
2017-01-24,11:13:45,-2.2,-8.0,21.5
2017-01-24,11:13:46,-2.4,-8.0,21.5
2017-01-24,11:13:47,-2.2,-8.0,21.5
2017-01-24,11:13:48,-2.4,-8.0,21.4
2017-01-24,11:13:49,-2.2,-8.0,21.4
2017-01-24,11:13:50,-2.2,-7.3,21.4
2017-01-24,11:13:51,-2.2,-8.0,21.5
2017-01-24,11:13:52,-2.2,-8.0,21.4
2017-01-24,11:13:53,-2.2,-8.0,21.4
2017-01-24,11:13:54,-2.2,-8.0,21.4
2017-01-24,11:13:55,-2.4,-8.0,21.5
2017-01-24,11:13:56,-2.4,-8.0,21.5
2017-01-24,11:13:57,-2.4,-7.3,21.6
2017-01-24,11:13:58,-2.4,-8.0,21.6
2017-01-24,11:13:59,-2.4,-7.3,21.7
2017-01-24,11:14:00,-2.4,-8.0,21.8
2017-01-24,11:14:01,-2.2,-8.0,21.8
2017-01-24,11:14:02,-2.4,-7.3,21.9
2017-01-24,11:14:03,-2.4,-7.3,21.9
2017-01-24,11:14:04,-2.2,-7.3,21.9
2017-01-24,11:14:05,-2.2,-7.3,21.9
2017-01-24,11:14:06,-2.2,-7.3,21.9
2017-01-24,11:14:07,-2.2,-8.0,21.9
2017-01-24,11:14:08,-2.2,-8.0,21.9
2017-01-24,11:14:09,-2.4,-7.3,21.8
2017-01-24,11:14:10,-2.2,-8.0,21.9
2017-01-24,11:14:11,-2.2,-8.0,21.9
2017-01-24,11:14:12,-2.2,-8.0,21.9
2017-01-24,11:14:13,-2.4,-7.3,21.8
2017-01-24,11:14:14,-2.4,-8.0,21.8
2017-01-24,11:14:15,-2.2,-7.3,21.7
2017-01-24,11:14:16,-2.2,-7.3,21.8
2017-01-24,11:14:17,-2.2,-7.3,21.8
2017-01-24,11:14:18,-2.4,-8.0,21.8
2017-01-24,11:14:19,-2.4,-8.0,21.7
2017-01-24,11:14:20,-2.2,-8.0,21.6
2017-01-24,11:14:21,-2.2,-7.3,21.6
2017-01-24,11:14:22,-2.4,-8.0,21.6
2017-01-24,11:14:23,-2.2,-8.0,21.6
2017-01-24,11:14:24,-2.4,-8.0,21.6
2017-01-24,11:14:25,-2.2,-7.3,21.7
2017-01-24,11:14:26,-2.4,-8.0,21.8
2017-01-24,11:14:27,-2.4,-7.3,21.7
2017-01-24,11:14:28,-2.2,-7.3,21.6
2017-01-24,11:14:29,-2.4,-8.0,21.6
2017-01-24,11:14:30,-2.2,-8.0,21.5
2017-01-24,11:14:31,-2.4,-8.0,21.6
2017-01-24,11:14:32,-2.4,-8.0,21.6
2017-01-24,11:14:33,-2.4,-7.3,21.6
2017-01-24,11:14:34,-2.4,-7.3,21.5
2017-01-24,11:14:35,-2.4,-7.3,21.6
2017-01-24,11:14:36,-2.4,-8.0,21.5
2017-01-24,11:14:37,-2.4,-7.3,21.5
2017-01-24,11:14:38,-2.4,-7.3,21.5
2017-01-24,11:14:39,-2.2,-8.0,21.6
2017-01-24,11:14:40,-2.2,-7.3,21.6
2017-01-24,11:14:41,-2.4,-8.0,21.7
2017-01-24,11:14:42,-2.4,-7.3,21.6
2017-01-24,11:14:43,-2.2,-8.0,21.6
2017-01-24,11:14:44,-2.2,-8.0,21.5
2017-01-24,11:14:45,-2.4,-8.0,21.6
2017-01-24,11:14:46,-2.4,-8.0,21.5
2017-01-24,11:14:47,-2.4,-8.0,21.6
2017-01-24,11:14:48,-2.2,-7.3,21.6
2017-01-24,11:14:49,-2.4,-8.0,21.7
2017-01-24,11:14:50,-2.2,-7.3,21.6
2017-01-24,11:14:51,-2.2,-8.0,21.6
2017-01-24,11:14:52,-2.2,-7.3,21.6
2017-01-24,11:14:53,-2.2,-8.0,21.7
2017-01-24,11:14:54,-2.4,-7.3,21.8
2017-01-24,11:14:55,-2.4,-7.3,21.8
2017-01-24,11:14:56,-2.2,-8.0,21.8
2017-01-24,11:14:57,-2.2,-8.0,21.7
2017-01-24,11:14:58,-2.2,-8.0,21.8
