Date,Time,Temperature,Dewpoint,Visibility
2017-01-24,11:13:57,-3.6,-6.2,9.2
2017-01-24,11:13:58,-3.7,-6.2,9.2
2017-01-24,11:13:59,-3.7,-6.2,9.2
2017-01-24,11:14:00,-3.7,-6.2,9.3
2017-01-24,11:14:01,-3.7,-5.7,9.2
2017-01-24,11:14:02,-3.7,-6.2,9.3
2017-01-24,11:14:03,-3.6,-5.7,9.4
2017-01-24,11:14:04,-3.6,-5.7,9.4
2017-01-24,11:14:05,-3.6,-6.2,9.5
2017-01-24,11:14:06,-3.7,-6.2,9.4
2017-01-24,11:14:07,-3.6,-5.7,9.5
2017-01-24,11:14:08,-3.6,-6.2,9.4
2017-01-24,11:14:09,-3.7,-6.2,9.5
2017-01-24,11:14:10,-3.6,-5.7,9.4
2017-01-24,11:14:11,-3.6,-6.2,9.5
2017-01-24,11:14:12,-3.6,-5.7,9.4
2017-01-24,11:14:13,-3.7,-5.7,9.5
2017-01-24,11:14:14,-3.7,-6.2,9.6
2017-01-24,11:14:15,-3.6,-6.2,9.6
2017-01-24,11:14:16,-3.7,-5.7,9.6
2017-01-24,11:14:17,-3.6,-6.2,9.5
2017-01-24,11:14:18,-3.7,-5.7,9.6
2017-01-24,11:14:19,-3.6,-6.2,9.6
2017-01-24,11:14:20,-3.7,-5.7,9.6
2017-01-24,11:14:21,-3.7,-5.7,9.6
2017-01-24,11:14:22,-3.7,-6.2,9.7
2017-01-24,11:14:23,-3.6,-5.7,9.6
2017-01-24,11:14:24,-3.7,-6.2,9.7
2017-01-24,11:14:25,-3.7,-6.2,9.7
2017-01-24,11:14:26,-3.6,-6.2,9.7
2017-01-24,11:14:27,-3.6,-5.7,9.6
2017-01-24,11:14:28,-3.6,-5.7,9.7
2017-01-24,11:14:29,-3.6,-5.7,9.7
2017-01-24,11:14:30,-3.7,-6.2,9.7
2017-01-24,11:14:31,-3.7,-6.2,9.7
2017-01-24,11:14:32,-3.6,-5.7,9.8
2017-01-24,11:14:33,-3.6,-5.7,9.9
2017-01-24,11:14:34,-3.6,-6.2,9.9
2017-01-24,11:14:35,-3.6,-6.2,9.9
2017-01-24,11:14:36,-3.6,-5.7,9.9
2017-01-24,11:14:37,-3.7,-5.7,10.0
2017-01-24,11:14:38,-3.7,-6.2,10.1
2017-01-24,11:14:39,-3.6,-5.7,10.1
2017-01-24,11:14:40,-3.6,-5.7,10.1
2017-01-24,11:14:41,-3.6,-6.2,10.1
2017-01-24,11:14:42,-3.6,-5.7,10.2
2017-01-24,11:14:43,-3.6,-5.7,10.2
2017-01-24,11:14:44,-3.7,-5.7,10.3
2017-01-24,11:14:45,-3.6,-5.7,10.2
2017-01-24,11:14:46,-3.6,-6.2,10.2
2017-01-24,11:14:47,-3.7,-6.2,10.1
2017-01-24,11:14:48,-3.7,-5.7,10.2
2017-01-24,11:14:49,-3.7,-6.2,10.2
2017-01-24,11:14:50,-3.7,-5.7,10.3
2017-01-24,11:14:51,-3.7,-6.2,10.4
2017-01-24,11:14:52,-3.7,-6.2,10.4
2017-01-24,11:14:53,-3.6,-5.7,10.5
2017-01-24,11:14:54,-3.7,-5.7,10.6
2017-01-24,11:14:55,-3.6,-5.7,10.5
2017-01-24,11:14:56,-3.6,-5.7,10.4
2017-01-24,11:14:57,-3.7,-6.2,10.5
2017-01-24,11:14:58,-3.6,-5.7,10.6
