Date,Time,Temperature,Dewpoint,Visibility
2017-01-24,11:13:22,-2.0,-5.1,9.1
2017-01-24,11:13:23,-2.0,-5.1,9.0
2017-01-24,11:13:24,-2.0,-5.1,9.0
2017-01-24,11:13:25,-1.9,None,9.0
2017-01-24,11:13:26,-2.0,-4.6,9.1
2017-01-24,11:13:27,-1.9,-4.6,9.1
2017-01-24,11:13:28,-1.9,-4.6,9.1
2017-01-24,11:13:29,-1.9,-5.1,9.0
2017-01-24,11:13:30,-1.9,-5.1,9.1
2017-01-24,11:13:31,-2.0,-4.6,9.0
2017-01-24,11:13:32,-2.0,-5.1,9.1
2017-01-24,11:13:33,-1.9,-5.1,9.1
2017-01-24,11:13:34,-2.0,-5.1,9.2
2017-01-24,11:13:35,-2.0,-4.6,9.1
2017-01-24,11:13:36,-2.0,-4.6,9.1
2017-01-24,11:13:37,-1.9,-5.1,9.1
2017-01-24,11:13:38,-1.9,-5.1,9.2
2017-01-24,11:13:39,-2.0,-4.6,9.3
2017-01-24,11:13:40,-1.9,-5.1,9.3
2017-01-24,11:13:41,-1.9,-4.6,9.3
2017-01-24,11:13:42,-2.0,-5.1,9.2
2017-01-24,11:13:43,-1.9,-5.1,9.3
2017-01-24,11:13:44,-0.5,-4.6,9.2
2017-01-24,11:13:45,-1.9,-4.6,9.1
2017-01-24,11:13:46,-2.0,-5.1,9.2
2017-01-24,11:13:47,-1.9,-5.1,9.1
2017-01-24,11:13:48,-2.0,-4.6,9.2
2017-01-24,11:13:49,-1.9,-5.1,9.1
2017-01-24,11:13:50,-2.0,-5.1,9.2
2017-01-24,11:13:51,-1.9,-4.6,9.3
2017-01-24,11:13:52,-1.9,-4.6,9.2
2017-01-24,11:13:53,-2.0,-4.6,9.1
2017-01-24,11:13:54,-2.0,-5.1,9.2
2017-01-24,11:13:55,-1.9,-4.6,9.1
2017-01-24,11:13:56,-2.0,-5.1,9.1
2017-01-24,11:13:57,-1.9,-4.6,9.0
2017-01-24,11:13:58,-1.9,-5.1,9.1
2017-01-24,11:13:59,-2.0,-4.6,9.1
2017-01-24,11:14:00,-2.0,-5.1,9.2
2017-01-24,11:14:01,-2.0,-4.6,9.3
2017-01-24,11:14:02,-1.9,-5.1,9.2
2017-01-24,11:14:03,-1.9,-5.1,9.3
2017-01-24,11:14:04,-0.6,-5.1,9.3
2017-01-24,11:14:05,-1.9,-4.6,9.3
2017-01-24,11:14:06,-2.0,-4.6,9.2
2017-01-24,11:14:07,-2.0,-5.1,9.1
2017-01-24,11:14:08,-2.0,-5.1,9.2
2017-01-24,11:14:09,-2.0,-5.1,9.3
2017-01-24,11:14:10,-2.0,-4.6,9.3
2017-01-24,11:14:11,-2.0,-4.6,9.4
2017-01-24,11:14:12,-2.0,-5.1,9.3
2017-01-24,11:14:13,-2.0,-4.6,9.4
2017-01-24,11:14:14,-1.9,-5.1,9.3
2017-01-24,11:14:15,-1.9,-4.6,9.3
2017-01-24,11:14:16,-1.9,-4.6,9.2
2017-01-24,11:14:17,-1.9,-5.1,9.3
2017-01-24,11:14:18,-1.9,-4.6,9.2
2017-01-24,11:14:19,-1.9,-4.6,9.3
2017-01-24,11:14:20,-2.0,-4.6,9.3
2017-01-24,11:14:21,-2.0,-4.6,9.4
2017-01-24,11:14:22,-2.0,-5.1,9.3
2017-01-24,11:14:23,-1.9,-4.6,9.4
2017-01-24,11:14:24,-1.9,-4.6,9.3
2017-01-24,11:14:25,-1.9,-4.6,9.4
2017-01-24,11:14:26,-2.0,-4.6,9.3
2017-01-24,11:14:27,-1.9,-4.6,9.4
2017-01-24,11:14:28,-2.0,-4.6,9.3
2017-01-24,11:14:29,-2.0,-5.1,9.4
2017-01-24,11:14:30,-1.9,-4.6,9.5
2017-01-24,11:14:31,-1.9,-5.1,9.4
2017-01-24,11:14:32,-1.9,-5.1,9.5
2017-01-24,11:14:33,-2.0,-5.1,9.4
2017-01-24,11:14:34,-2.0,-4.6,9.3
2017-01-24,11:14:35,-2.0,-4.6,9.4
2017-01-24,11:14:36,-1.9,-4.6,9.3
2017-01-24,11:14:37,-2.0,-4.6,9.3
2017-01-24,11:14:38,-0.7,-4.6,9.2
2017-01-24,11:14:39,-2.0,-5.1,9.1
2017-01-24,11:14:40,-2.0,-4.6,9.2
2017-01-24,11:14:41,-2.0,-5.1,9.1
2017-01-24,11:14:42,-1.9,-4.6,9.2
2017-01-24,11:14:43,-1.9,-5.1,9.1
2017-01-24,11:14:44,-1.9,-4.6,9.2
2017-01-24,11:14:45,-2.0,-5.1,9.3
2017-01-24,11:14:46,-2.0,-4.6,9.2
2017-01-24,11:14:47,-2.0,-5.1,9.3
2017-01-24,11:14:48,-1.9,-4.6,9.2
2017-01-24,11:14:49,-1.9,-5.1,9.1
2017-01-24,11:14:50,-2.0,-5.1,9.1
2017-01-24,11:14:51,-2.0,-5.1,9.1
2017-01-24,11:14:52,-1.9,-5.1,9.1
2017-01-24,11:14:53,-1.9,-5.1,9.0
2017-01-24,11:14:54,-2.0,-5.1,9.1
2017-01-24,11:14:55,-1.9,-5.1,9.1
2017-01-24,11:14:56,-2.0,-4.6,9.2
2017-01-24,11:14:57,-2.0,-4.6,9.3
2017-01-24,11:14:58,-1.9,-5.1,9.3
