Date,Time,Temperature,Dewpoint,Visibility
2017-01-24,11:13:11,-4.6,-6.9,17.1
2017-01-24,11:13:12,-4.3,-6.9,17.2
2017-01-24,11:13:13,-4.3,-7.6,17.3
2017-01-24,11:13:14,-4.6,-7.6,17.2
2017-01-24,11:13:15,-4.3,-6.9,17.1
2017-01-24,11:13:16,-4.3,-6.9,17.2
2017-01-24,11:13:17,-4.3,-6.9,17.1
2017-01-24,11:13:18,-4.6,-7.6,17.0
2017-01-24,11:13:19,-4.3,-7.6,17.0
2017-01-24,11:13:20,-4.6,-6.9,17.0
2017-01-24,11:13:21,-4.3,-6.9,17.1
2017-01-24,11:13:22,-4.6,-7.6,17.0
2017-01-24,11:13:23,-4.6,-7.6,17.1
2017-01-24,11:13:24,-4.3,-7.6,17.2
2017-01-24,11:13:25,-4.3,-6.9,17.3
2017-01-24,11:13:26,-4.3,-7.6,17.3
2017-01-24,11:13:27,-4.3,-7.6,17.4
2017-01-24,11:13:28,-4.3,-6.9,17.3
2017-01-24,11:13:29,-4.3,-6.9,17.3
2017-01-24,11:13:30,-4.3,-7.6,17.3
2017-01-24,11:13:31,-4.6,-6.9,17.3
2017-01-24,11:13:32,-4.6,-7.6,17.2
2017-01-24,11:13:33,-4.6,-6.9,17.1
2017-01-24,11:13:34,-4.6,-6.9,17.2
2017-01-24,11:13:35,-4.3,-7.6,17.1
2017-01-24,11:13:36,-4.6,-6.9,17.2
2017-01-24,11:13:37,-4.3,-7.6,17.3
2017-01-24,11:13:38,-4.6,-7.6,17.3
2017-01-24,11:13:39,-4.3,-7.6,17.4
2017-01-24,11:13:40,-4.6,-7.6,17.5
2017-01-24,11:13:41,-4.6,-7.6,17.5
2017-01-24,11:13:42,-4.3,-7.6,17.6
2017-01-24,11:13:43,-4.6,-7.6,17.7
2017-01-24,11:13:44,-4.6,-7.6,17.6
2017-01-24,11:13:45,-4.6,-7.6,17.7
2017-01-24,11:13:46,-4.3,-7.6,17.8
2017-01-24,11:13:47,-4.3,-6.9,17.7
2017-01-24,11:13:48,-4.3,-6.9,17.6
2017-01-24,11:13:49,-4.6,-7.6,17.7
2017-01-24,11:13:50,-4.6,-7.6,17.8
2017-01-24,11:13:51,-4.6,-7.6,17.8
2017-01-24,11:13:52,-4.3,-7.6,17.9
2017-01-24,11:13:53,-4.3,-7.6,17.8
2017-01-24,11:13:54,-4.6,-6.9,17.9
2017-01-24,11:13:55,-4.3,-7.6,17.8
2017-01-24,11:13:56,-4.6,-7.6,17.9
2017-01-24,11:13:57,-4.6,-7.6,17.8
2017-01-24,11:13:58,-4.3,-6.9,17.9
2017-01-24,11:13:59,-4.3,-6.9,17.8
2017-01-24,11:14:00,-4.6,-7.6,17.8
2017-01-24,11:14:01,-4.6,-7.6,17.8
2017-01-24,11:14:02,-4.3,-6.9,17.9
2017-01-24,11:14:03,-4.6,-7.6,18.0
2017-01-24,11:14:04,-4.6,-7.6,17.9
2017-01-24,11:14:05,-4.3,-6.9,18.0
2017-01-24,11:14:06,-4.6,-6.9,18.0
2017-01-24,11:14:07,-4.6,-7.6,18.1
2017-01-24,11:14:08,-4.3,-7.6,18.0
2017-01-24,11:14:09,-4.3,-7.6,18.0
2017-01-24,11:14:10,-4.3,-7.6,18.0
2017-01-24,11:14:11,-4.6,-7.6,18.1
2017-01-24,11:14:12,-4.6,-6.9,18.2
2017-01-24,11:14:13,-4.3,-6.9,18.1
2017-01-24,11:14:14,-4.3,-6.9,18.0
2017-01-24,11:14:15,-4.6,-6.9,18.1
2017-01-24,11:14:16,-4.6,-6.9,18.0
2017-01-24,11:14:17,-4.6,-6.9,18.0
2017-01-24,11:14:18,-4.3,-7.6,17.9
2017-01-24,11:14:19,-4.6,-7.6,18.0
2017-01-24,11:14:20,-4.6,-6.9,17.9
2017-01-24,11:14:21,-4.6,-6.9,18.0
2017-01-24,11:14:22,-4.3,-6.9,18.0
2017-01-24,11:14:23,-4.6,-7.6,18.1
2017-01-24,11:14:24,-4.3,-7.6,18.0
2017-01-24,11:14:25,-4.3,-6.9,18.1
2017-01-24,11:14:26,-4.6,-6.9,18.0
2017-01-24,11:14:27,-4.3,-6.9,18.0
2017-01-24,11:14:28,-4.3,-6.9,18.0
2017-01-24,11:14:29,-4.3,-6.9,18.0
2017-01-24,11:14:30,-4.3,-7.6,17.9
2017-01-24,11:14:31,-4.6,-7.6,18.0
2017-01-24,11:14:32,-4.3,-7.6,17.9
2017-01-24,11:14:33,-4.3,-6.9,17.8
2017-01-24,11:14:34,-4.6,-6.9,17.9
2017-01-24,11:14:35,-4.6,-7.6,18.0
2017-01-24,11:14:36,-4.6,-7.6,18.0
2017-01-24,11:14:37,-4.3,-6.9,18.0
2017-01-24,11:14:38,-4.6,-6.9,18.0
2017-01-24,11:14:39,-4.6,-6.9,18.1
2017-01-24,11:14:40,-4.3,-6.9,18.2
2017-01-24,11:14:41,-4.3,-7.6,18.3
2017-01-24,11:14:42,-4.3,-7.6,18.2
2017-01-24,11:14:43,-4.3,-6.9,18.1
2017-01-24,11:14:44,-4.6,-7.6,18.2
2017-01-24,11:14:45,-4.6,-7.6,18.3
2017-01-24,11:14:46,-4.6,-6.9,18.2
2017-01-24,11:14:47,-4.3,-6.9,18.3
2017-01-24,11:14:48,-4.6,-7.6,18.3
2017-01-24,11:14:49,-4.3,-7.6,18.4
2017-01-24,11:14:50,-4.3,-7.6,18.5
2017-01-24,11:14:51,-4.3,-6.9,18.5
2017-01-24,11:14:52,-4.3,-7.6,18.5
2017-01-24,11:14:53,-4.6,-7.6,18.4
2017-01-24,11:14:54,-4.3,-6.9,18.3
2017-01-24,11:14:55,-4.6,-7.6,18.3
2017-01-24,11:14:56,-4.3,-7.6,18.3
2017-01-24,11:14:57,-4.6,-6.9,18.4
2017-01-24,11:14:58,-4.3,-6.9,18.3
