Date,Time,Temperature,Dewpoint,Visibility
2017-01-24,11:13:52,-2.2,-5.2,13.2
2017-01-24,11:13:53,-2.2,-5.2,13.1
2017-01-24,11:13:54,-1.9,-4.5,13.1
2017-01-24,11:13:55,-2.2,-5.2,13.1
2017-01-24,11:13:56,-2.2,-4.5,13.1
2017-01-24,11:13:57,-2.2,-5.2,13.0
2017-01-24,11:13:58,-1.9,-5.2,13.1
2017-01-24,11:13:59,-1.9,-4.5,13.0
2017-01-24,11:14:00,-2.2,-5.2,13.1
2017-01-24,11:14:01,-2.2,-5.2,13.0
2017-01-24,11:14:02,-2.2,-4.5,13.0
2017-01-24,11:14:03,-2.2,-5.2,13.0
2017-01-24,11:14:04,-2.2,-5.2,13.0
2017-01-24,11:14:05,-1.9,-5.2,13.0
2017-01-24,11:14:06,-2.2,-4.5,13.0
2017-01-24,11:14:07,-1.9,-4.5,12.9
2017-01-24,11:14:08,-2.2,-5.2,12.8
2017-01-24,11:14:09,-1.9,-5.2,12.9
2017-01-24,11:14:10,-2.2,-5.2,13.0
2017-01-24,11:14:11,-1.9,-4.5,12.9
2017-01-24,11:14:12,-1.9,-5.2,13.0
2017-01-24,11:14:13,-1.9,-5.2,13.0
2017-01-24,11:14:14,-1.9,-5.2,13.1
2017-01-24,11:14:15,-2.2,-4.5,13.1
2017-01-24,11:14:16,-2.2,-4.5,13.1
2017-01-24,11:14:17,-2.2,-5.2,13.1
2017-01-24,11:14:18,-1.9,-5.2,13.2
2017-01-24,11:14:19,-1.9,-5.2,13.3
2017-01-24,11:14:20,-2.2,-5.2,13.3
2017-01-24,11:14:21,-2.2,-5.2,13.4
2017-01-24,11:14:22,-2.2,-4.5,13.4
2017-01-24,11:14:23,-2.2,-4.5,13.5
2017-01-24,11:14:24,-2.2,-5.2,13.4
2017-01-24,11:14:25,-1.9,-4.5,13.5
2017-01-24,11:14:26,-1.9,-5.2,13.6
2017-01-24,11:14:27,-0.6,-5.2,13.6
2017-01-24,11:14:28,-1.9,-5.2,13.7
2017-01-24,11:14:29,-1.9,-4.5,13.8
2017-01-24,11:14:30,-1.9,-5.2,13.8
2017-01-24,11:14:31,-1.9,-4.5,13.9
2017-01-24,11:14:32,-2.2,-5.2,13.9
2017-01-24,11:14:33,-2.2,-5.2,14.0
2017-01-24,11:14:34,-1.9,-4.5,13.9
2017-01-24,11:14:35,-1.9,-4.5,13.9
2017-01-24,11:14:36,-2.2,-5.2,13.9
2017-01-24,11:14:37,-1.9,-4.5,13.9
2017-01-24,11:14:38,-1.9,-4.5,13.8
2017-01-24,11:14:39,-1.9,-4.5,13.9
2017-01-24,11:14:40,-2.2,-4.5,13.8
2017-01-24,11:14:41,-1.9,-4.5,13.9
2017-01-24,11:14:42,-1.9,-5.2,13.9
2017-01-24,11:14:43,-1.9,-5.2,13.9
2017-01-24,11:14:44,-1.9,-4.5,13.9
2017-01-24,11:14:45,-2.2,-5.2,13.9
2017-01-24,11:14:46,-2.2,-5.2,13.8
2017-01-24,11:14:47,-2.2,-5.2,13.8
2017-01-24,11:14:48,-1.9,-4.5,13.7
2017-01-24,11:14:49,-1.9,-4.5,13.6
2017-01-24,11:14:50,-1.9,-5.2,13.6
2017-01-24,11:14:51,-1.9,-4.5,13.6
2017-01-24,11:14:52,-1.9,-5.2,13.7
2017-01-24,11:14:53,-1.9,-4.5,13.6
2017-01-24,11:14:54,-2.2,-4.5,13.6
2017-01-24,11:14:55,-1.9,-4.5,13.5
2017-01-24,11:14:56,-2.2,-4.5,13.6
2017-01-24,11:14:57,-1.9,-5.2,13.5
2017-01-24,11:14:58,-1.9,-5.2,13.4
