Date,Time,Temperature,Dewpoint,Visibility
2017-01-24,11:13:55,-2.4,-6.0,10.5
2017-01-24,11:13:56,-2.4,-5.4,10.6
2017-01-24,11:13:57,-2.4,-5.4,10.5
2017-01-24,11:13:58,-2.5,-5.4,10.4
2017-01-24,11:13:59,-2.4,-6.0,10.4
2017-01-24,11:14:00,-2.4,-5.4,10.4
2017-01-24,11:14:01,-2.5,-5.4,10.4
2017-01-24,11:14:02,-2.4,-6.0,10.4
2017-01-24,11:14:03,-2.5,-6.0,10.5
2017-01-24,11:14:04,-2.5,-6.0,10.6
2017-01-24,11:14:05,-2.4,-6.0,10.5
2017-01-24,11:14:06,-2.5,-6.0,10.6
2017-01-24,11:14:07,-2.4,-5.4,10.5
2017-01-24,11:14:08,-2.4,-6.0,10.6
2017-01-24,11:14:09,-2.4,-6.0,10.7
2017-01-24,11:14:10,-2.5,-5.4,10.8
2017-01-24,11:14:11,-2.5,-5.4,10.8
2017-01-24,11:14:12,-2.5,-5.4,10.8
2017-01-24,11:14:13,-2.5,-6.0,10.8
2017-01-24,11:14:14,-2.5,-6.0,10.8
2017-01-24,11:14:15,-2.4,-5.4,10.8
2017-01-24,11:14:16,-2.5,-6.0,10.9
2017-01-24,11:14:17,-2.4,-5.4,10.8
2017-01-24,11:14:18,-2.5,-6.0,10.9
2017-01-24,11:14:19,-2.5,-5.4,10.8
2017-01-24,11:14:20,-2.4,-6.0,10.8
2017-01-24,11:14:21,-2.5,-6.0,10.8
2017-01-24,11:14:22,-2.5,-5.4,10.9
2017-01-24,11:14:23,-2.4,-6.0,11.0
2017-01-24,11:14:24,-2.4,-5.4,10.9
2017-01-24,11:14:25,-2.4,-6.0,10.8
2017-01-24,11:14:26,-2.4,-5.4,10.8
2017-01-24,11:14:27,-2.5,-5.4,10.8
2017-01-24,11:14:28,-2.4,-6.0,10.9
2017-01-24,11:14:29,-2.4,-5.4,11.0
2017-01-24,11:14:30,-2.4,-6.0,11.1
2017-01-24,11:14:31,-2.5,-6.0,11.0
2017-01-24,11:14:32,-2.4,-6.0,10.9
2017-01-24,11:14:33,-2.4,-5.4,10.8
2017-01-24,11:14:34,-2.4,-6.0,10.8
2017-01-24,11:14:35,-2.5,-6.0,10.7
2017-01-24,11:14:36,-2.5,-6.0,10.8
2017-01-24,11:14:37,-2.4,-5.4,10.8
2017-01-24,11:14:38,-2.5,-5.4,10.8
2017-01-24,11:14:39,-2.4,-6.0,10.8
2017-01-24,11:14:40,-2.5,-6.0,10.9
2017-01-24,11:14:41,-2.5,-5.4,10.8
2017-01-24,11:14:42,-2.4,-5.4,10.8
2017-01-24,11:14:43,-2.5,-6.0,10.7
2017-01-24,11:14:44,-2.4,-6.0,10.8
2017-01-24,11:14:45,-2.5,-6.0,10.8
2017-01-24,11:14:46,-2.4,-6.0,10.8
2017-01-24,11:14:47,-2.4,-6.0,10.7
2017-01-24,11:14:48,-2.5,-5.4,10.8
2017-01-24,11:14:49,-2.5,-5.4,10.8
2017-01-24,11:14:50,-2.4,-6.0,10.9
2017-01-24,11:14:51,-2.5,-5.4,11.0
2017-01-24,11:14:52,-2.4,-5.4,10.9
2017-01-24,11:14:53,-2.4,-5.4,10.8
2017-01-24,11:14:54,-2.4,-5.4,10.9
2017-01-24,11:14:55,-2.4,-6.0,10.8
2017-01-24,11:14:56,-2.5,-5.4,10.8
2017-01-24,11:14:57,-2.5,-5.4,10.7
2017-01-24,11:14:58,-2.5,-5.4,10.6
